"NetC","SIMAGE Brindisi","","","",""
"Stat","S. Pietro  Vernotico","","","",""
,SO2,NO2,NOX,PM10

,,,,,

01/01/2012 1.00,"2,015572","9,209701","22,352044","29,200001"
01/01/2012 2.00,"1,89276","11,370652","24,597115","29,200001"
01/01/2012 3.00,"1,918045","12,804801","26,014709","29,200001"
01/01/2012 4.00,"1,896371","11,792457","24,62306","29,200001"
01/01/2012 5.00,"1,807874","12,445286","25,152226","29,200001"
01/01/2012 6.00,"1,925268","12,216867","24,499831","29,200001"
01/01/2012 7.00,"2,078784","12,401161","24,289722","29,200001"
01/01/2012 8.00,"1,927075","14,562116","26,266329","29,200001"
01/01/2012 9.00,"2,084203","14,327208","26,542575","29,200001"
01/01/2012 10.00,"2,120324","14,044268","26,971876","29,200001"
01/01/2012 11.00,"2,344276","13,771714","26,371373","29,200001"
01/01/2012 12.00,"2,53572","10,615292","22,833237","29,200001"
01/01/2012 13.00,"2,514047","8,621764","21,723016","29,200001"
01/01/2012 14.00,"2,43458","8,005276","21,532369","29,200001"
01/01/2012 15.00,"2,358725","7,93519","21,506424","29,200001"
01/01/2012 16.00,"2,429161","8,664595","22,326117","29,200001"
01/01/2012 17.00,"2,559199","10,903418","24,729406","29,200001"
01/01/2012 18.00,"2,514047","27,139788","42,967458","29,200001"
01/01/2012 19.00,"2,738","48,558565","69,000315","29,200001"
01/01/2012 20.00,"2,627829","43,333336","63,112081","29,200001"
01/01/2012 21.00,"2,694654","47,541036","68,377783","29,200001"
01/01/2012 22.00,"2,481538","52,89087","82,567999","29,200001"
01/01/2012 23.00,"2,237719","40,794698","62,674998","29,200001"
02/01/2012 0.00,"2,606157","44,023798","85,075033","29,200001"
02/01/2012 1.00,,"41,730469","93,230419","44,599991"
02/01/2012 2.00,"2,356919",,,"44,599991"
02/01/2012 3.00,"1,887341","23,491463","36,37884","44,599991"
02/01/2012 4.00,"1,688674","18,659508","30,925051","44,599991"
02/01/2012 5.00,"1,69048","17,221464","29,734429","44,599991"
02/01/2012 6.00,"1,838577","19,71857","32,27521","44,599991"
02/01/2012 7.00,"1,806069","24,102766","37,242603","44,599991"
02/01/2012 8.00,"2,28287","34,84136","72,033969","44,599991"
02/01/2012 9.00,"2,353307","40,618201","98,816497","44,599991"
02/01/2012 10.00,"2,138385","31,996419","55,619448","44,599991"
02/01/2012 11.00,"2,105875","48,249681","65,127556","44,599991"
02/01/2012 12.00,"2,322604","19,654958","32,857547","44,599991"
02/01/2012 13.00,"2,277452","18,305182","33,847141","44,599991"
02/01/2012 14.00,"2,315379","12,55561","26,716374","44,599991"
02/01/2012 15.00,"2,671175","12,886572","26,874593","44,599991"
02/01/2012 16.00,"2,488762","17,863907","33,889912","44,599991"
02/01/2012 17.00,"2,346083","18,777613","32,594266","44,599991"
02/01/2012 18.00,"2,52669","26,305258","41,289182","44,599991"
02/01/2012 19.00,,,,"44,599991"
02/01/2012 20.00,"2,671175","49,783758","83,80919","44,599991"
02/01/2012 21.00,"2,602545","50,755873","77,784746","44,599991"
02/01/2012 22.00,"2,396653","43,364484","61,848819","44,599991"
02/01/2012 23.00,"2,261198","27,639469","42,309902","44,599991"
03/01/2012 0.00,"2,022797","25,108613","39,040227","44,599991"
03/01/2012 1.00,"1,941523","20,332455","33,50604","21,4"
03/01/2012 2.00,"2,015572","16,340206","29,286983","21,4"
03/01/2012 3.00,"2,044469","12,183116","24,725524","21,4"
03/01/2012 4.00,"1,955972","11,025419","23,85654","21,4"
03/01/2012 5.00,"2,295513","10,56727","23,680158","21,4"
03/01/2012 6.00,"2,454447","12,309014","25,6347","21,4"
03/01/2012 7.00,"2,309961","13,375868","27,162521","21,4"
03/01/2012 8.00,"2,178119","16,202632","30,402366","21,4"
03/01/2012 9.00,"2,066142","17,970335","33,844541","21,4"
03/01/2012 10.00,"2,1131","16,023526","31,735662","21,4"
03/01/2012 11.00,"2,369561","18,017055","33,284228","21,4"
03/01/2012 12.00,"2,167282","11,081232","26,645038","21,4"
03/01/2012 13.00,"1,927075","10,39206","25,686571","21,4"
03/01/2012 14.00,"2,152833","11,871634","26,751384","21,4"
03/01/2012 15.00,"2,035439","11,333016","25,76569","21,4"
03/01/2012 16.00,,,,"21,4"
03/01/2012 17.00,"2,112634","14,767802","18,630948","21,4"
03/01/2012 18.00,"2,132966","20,44926","23,719066","21,4"
03/01/2012 19.00,"1,878312","18,133867","21,11215","21,4"
03/01/2012 20.00,"1,909015","28,655698","32,174047","21,4"
03/01/2012 21.00,"2,086009","22,664714","25,990064","21,4"
03/01/2012 22.00,"1,896371","23,514826","27,049695","21,4"
03/01/2012 23.00,"1,96139","13,460221","16,859373","21,4"
04/01/2012 0.00,"1,742856","13,10072","16,515676","21,4"
04/01/2012 1.00,,"11,606863","15,068252","36,400002"
04/01/2012 2.00,"2,064336",,,"36,400002"
04/01/2012 3.00,"1,730214","14,92033","18,825587","36,400002"
04/01/2012 4.00,"2,006542","13,432973","16,579226","36,400002"
04/01/2012 5.00,"1,847608","12,353139","15,917769","36,400002"
04/01/2012 6.00,"1,59837","13,082542","16,790634","36,400002"
04/01/2012 7.00,"1,975839","15,246102","19,559664","36,400002"
04/01/2012 8.00,"1,96139","26,588195","35,625262","36,400002"
04/01/2012 9.00,"2,187149","29,688809","44,814355","36,400002"
04/01/2012 10.00,"2,080591","29,241056","52,501529","36,400002"
04/01/2012 11.00,"1,930687","27,270874","38,040254","36,400002"
04/01/2012 12.00,"1,860251","17,595249","25,307862","36,400002"
04/01/2012 13.00,"1,683256","13,226606","20,445493","36,400002"
04/01/2012 14.00,"2,057112","13,574443","20,647822","36,400002"
04/01/2012 15.00,"1,627268","12,289546","18,214713","36,400002"
04/01/2012 16.00,"1,90179","13,112396","17,895657","36,400002"
04/01/2012 17.00,"1,84219","16,637417","21,380615","36,400002"
04/01/2012 18.00,"1,963196","23,7744","28,999055","36,400002"
04/01/2012 19.00,"2,138385","30,597316","37,671925","36,400002"
04/01/2012 20.00,"2,037245","25,613496","30,150767","36,400002"
04/01/2012 21.00,"2,123936","28,82053","34,407432","36,400002"
04/01/2012 22.00,"2,069755","28,22871","33,262183","36,400002"
04/01/2012 23.00,"2,255779","25,248781","30,200039","36,400002"
05/01/2012 0.00,"2,1131","23,980762","28,796728","36,400002"
05/01/2012 1.00,"1,824129","21,212396","25,647663","22,4"
05/01/2012 2.00,"2,048081","18,956719","23,169138","22,4"
05/01/2012 3.00,"1,984869","17,765271","21,640015","22,4"
05/01/2012 4.00,"1,769947","14,733441","18,420931","22,4"
05/01/2012 5.00,"1,829547","13,81584","18,127815","22,4"
05/01/2012 6.00,"1,679644","12,515382","16,768585","22,4"
05/01/2012 7.00,"1,786202","15,525148","19,983783","22,4"
05/01/2012 8.00,"2,179924","22,74909","34,390569","22,4"
05/01/2012 9.00,"2,300931","26,252046","43,154221","22,4"
05/01/2012 10.00,"2,192566","27,627788","43,272229","22,4"
05/01/2012 11.00,"2,104069","35,195674","48,246125","22,4"
05/01/2012 12.00,"2,183537","22,781536","31,871854","22,4"
05/01/2012 13.00,"2,221464","16,730866","24,910988","22,4"
05/01/2012 14.00,"1,912626","13,560162","20,700995","22,4"
05/01/2012 15.00,"1,83316","13,26944","19,660827","22,4"
05/01/2012 16.00,"2,098652","16,257143","21,61407","22,4"
05/01/2012 17.00,"1,918045","15,407032","19,519454","22,4"
05/01/2012 18.00,"2,040858","16,05986","20,374175","22,4"
05/01/2012 19.00,"2,360531","16,458309","21,031731","22,4"
05/01/2012 20.00,"2,040858","16,32982","20,771049","22,4"
05/01/2012 21.00,"2,028215","15,991078","20,336547","22,4"
05/01/2012 22.00,"1,838577","14,723057","19,560964","22,4"
05/01/2012 23.00,"1,912626","13,135761","17,382055","22,4"
06/01/2012 0.00,"1,795232","11,320038","15,514411","22,4"
06/01/2012 1.00,,"11,366757","15,065657",
06/01/2012 2.00,"2,104069",,,
06/01/2012 3.00,"2,015572","9,155191","12,919164",
06/01/2012 4.00,"1,845802","8,720403","12,658472",
06/01/2012 5.00,"1,854832","7,933894","11,738917",
06/01/2012 6.00,"1,921657","7,48483","11,317401",
06/01/2012 7.00,"1,995706","10,016977","13,592295",
06/01/2012 8.00,"2,024603","11,940417","16,039685",
06/01/2012 9.00,"2,226882","12,005314","15,501441",
06/01/2012 10.00,"1,797038","12,590652","16,716707",
06/01/2012 11.00,"2,017378","13,156524","17,609025",
06/01/2012 12.00,,,,
06/01/2012 13.00,,,,
06/01/2012 14.00,,,,
06/01/2012 15.00,,,,
06/01/2012 16.00,,,,
06/01/2012 17.00,,,,
06/01/2012 18.00,,,,
06/01/2012 19.00,,,,
06/01/2012 20.00,,,,
06/01/2012 21.00,,,,
06/01/2012 22.00,,,,
06/01/2012 23.00,,,,
07/01/2012 0.00,,,,
07/01/2012 1.00,,,,
07/01/2012 2.00,,,,
07/01/2012 3.00,,,,
07/01/2012 4.00,,,,
07/01/2012 5.00,,,,
07/01/2012 6.00,,,,
07/01/2012 7.00,,,,
07/01/2012 8.00,,,,
07/01/2012 9.00,,,,
07/01/2012 10.00,,,,
07/01/2012 11.00,,,,
07/01/2012 12.00,,,,
07/01/2012 13.00,,,,
07/01/2012 14.00,,,,
07/01/2012 15.00,,,,
07/01/2012 16.00,,,,
07/01/2012 17.00,,,,
07/01/2012 18.00,,,,
07/01/2012 19.00,,,,
07/01/2012 20.00,,,,
07/01/2012 21.00,,,,
07/01/2012 22.00,,,,
07/01/2012 23.00,,,,
08/01/2012 0.00,,,,
08/01/2012 1.00,,,,
08/01/2012 2.00,,,,
08/01/2012 3.00,,,,
08/01/2012 4.00,,,,
08/01/2012 5.00,,,,
08/01/2012 6.00,,,,
08/01/2012 7.00,,,,
08/01/2012 8.00,,,,
08/01/2012 9.00,,,,
08/01/2012 10.00,,,,
08/01/2012 11.00,,,,
08/01/2012 12.00,,,,
08/01/2012 13.00,,,,
08/01/2012 14.00,,,,
08/01/2012 15.00,,,,
08/01/2012 16.00,,,,
08/01/2012 17.00,,,,
08/01/2012 18.00,,,,
08/01/2012 19.00,,,,
08/01/2012 20.00,,,,
08/01/2012 21.00,,,,
08/01/2012 22.00,,,,
08/01/2012 23.00,,,,
09/01/2012 0.00,,,,
09/01/2012 1.00,,,,
09/01/2012 2.00,,,,
09/01/2012 3.00,,,,
09/01/2012 4.00,,,,
09/01/2012 5.00,,,,
09/01/2012 6.00,,,,
09/01/2012 7.00,,,,
09/01/2012 8.00,,,,
09/01/2012 9.00,,,,
09/01/2012 10.00,,,,
09/01/2012 11.00,,,,
09/01/2012 12.00,,,,
09/01/2012 13.00,,,,
09/01/2012 14.00,,,,
09/01/2012 15.00,,,,
09/01/2012 16.00,,,,
09/01/2012 17.00,,,,
09/01/2012 18.00,,,,
09/01/2012 19.00,,,,
09/01/2012 20.00,,,,
09/01/2012 21.00,,,,
09/01/2012 22.00,,,,
09/01/2012 23.00,,,,
10/01/2012 0.00,,,,
10/01/2012 1.00,,,,
10/01/2012 2.00,,,,
10/01/2012 3.00,,,,
10/01/2012 4.00,,,,
10/01/2012 5.00,,,,
10/01/2012 6.00,,,,
10/01/2012 7.00,,,,
10/01/2012 8.00,,,,
10/01/2012 9.00,,,,
10/01/2012 10.00,,,,
10/01/2012 11.00,,,,
10/01/2012 12.00,,,,
10/01/2012 13.00,,,,
10/01/2012 14.00,,,,
10/01/2012 15.00,,,,
10/01/2012 16.00,,,,
10/01/2012 17.00,,,,
10/01/2012 18.00,,,,
10/01/2012 19.00,,,,
10/01/2012 20.00,,,,
10/01/2012 21.00,,,,
10/01/2012 22.00,,,,
10/01/2012 23.00,,,,
11/01/2012 0.00,,,,
11/01/2012 1.00,,,,"9,3"
11/01/2012 2.00,,,,"9,3"
11/01/2012 3.00,,,,"9,3"
11/01/2012 4.00,,,,"9,3"
11/01/2012 5.00,,,,"9,3"
11/01/2012 6.00,,,,"9,3"
11/01/2012 7.00,,,,"9,3"
11/01/2012 8.00,,,,"9,3"
11/01/2012 9.00,,,,"9,3"
11/01/2012 10.00,,,,"9,3"
11/01/2012 11.00,,,,"9,3"
11/01/2012 12.00,,,,"9,3"
11/01/2012 13.00,,,,"9,3"
11/01/2012 14.00,,,,"9,3"
11/01/2012 15.00,,,,"9,3"
11/01/2012 16.00,,,,"9,3"
11/01/2012 17.00,,,,"9,3"
11/01/2012 18.00,,,,"9,3"
11/01/2012 19.00,,,,"9,3"
11/01/2012 20.00,,,,"9,3"
11/01/2012 21.00,,,,"9,3"
11/01/2012 22.00,,,,"9,3"
11/01/2012 23.00,,,,"9,3"
12/01/2012 0.00,,,,"9,3"
12/01/2012 1.00,,,,"47,400002"
12/01/2012 2.00,,,,"47,400002"
12/01/2012 3.00,,,,"47,400002"
12/01/2012 4.00,,,,"47,400002"
12/01/2012 5.00,,,,"47,400002"
12/01/2012 6.00,,,,"47,400002"
12/01/2012 7.00,,,,"47,400002"
12/01/2012 8.00,,,,"47,400002"
12/01/2012 9.00,,,,"47,400002"
12/01/2012 10.00,,,,"47,400002"
12/01/2012 11.00,,,,"47,400002"
12/01/2012 12.00,,,,"47,400002"
12/01/2012 13.00,,,,"47,400002"
12/01/2012 14.00,"2,996267","8,336232","11,629971","47,400002"
12/01/2012 15.00,"3,4225","8,568553","11,622189","47,400002"
12/01/2012 16.00,"2,987237","10,010488","12,53915","47,400002"
12/01/2012 17.00,"2,933055","11,926147","14,323787","47,400002"
12/01/2012 18.00,"2,83011","33,450036","40,719806","47,400002"
12/01/2012 19.00,"3,789131","57,489232","97,135584","47,400002"
12/01/2012 20.00,"4,043787","62,928622","131,122815","47,400002"
12/01/2012 21.00,"3,79455","53,890235","101,231449","47,400002"
12/01/2012 22.00,"3,352063","47,737036","85,562705","47,400002"
12/01/2012 23.00,"2,826497","41,046491","51,190282","47,400002"
13/01/2012 0.00,"2,566423","36,38842","42,363073","47,400002"
13/01/2012 1.00,"2,488762","25,657624","28,386871","53,200001"
13/01/2012 2.00,"2,096845","19,242233","21,306697","53,200001"
13/01/2012 3.00,"2,246749","18,654311","20,572604","53,200001"
13/01/2012 4.00,"2,089621","17,028077","18,877466","53,200001"
13/01/2012 5.00,"2,34247","17,736718","19,592091","53,200001"
13/01/2012 6.00,"2,239524","16,610164","18,436494","53,200001"
13/01/2012 7.00,"2,329828","20,093646","23,079655","53,200001"
13/01/2012 8.00,"2,230494","26,703698","30,75513","53,200001"
13/01/2012 9.00,"2,349695","34,4494","43,407141","53,200001"
13/01/2012 10.00,"2,34247","37,111346","46,798723","53,200001"
13/01/2012 11.00,"2,385817","30,916598","39,504519","53,200001"
13/01/2012 12.00,"3,016134","21,67055","26,131438","53,200001"
13/01/2012 13.00,"2,940279","16,480374","20,636157","53,200001"
13/01/2012 14.00,"2,914994","14,383012","18,664761","53,200001"
13/01/2012 15.00,"2,913188","14,401189","17,876201","53,200001"
13/01/2012 16.00,"2,779539","20,791891","23,896748","53,200001"
13/01/2012 17.00,"2,459865","16,469988","17,887875","53,200001"
13/01/2012 18.00,"2,59532","26,76601","29,480229","53,200001"
13/01/2012 19.00,"2,633248","40,419623","47,744227","53,200001"
13/01/2012 20.00,"3,046837","49,660468","72,825117","53,200001"
13/01/2012 21.00,"3,146171","55,328269","82,864991","53,200001"
13/01/2012 22.00,"3,05948","55,885062","74,517657","53,200001"
13/01/2012 23.00,"2,895127","48,415817","63,969382","53,200001"
14/01/2012 0.00,"2,721745","43,574747","56,105803","53,200001"
14/01/2012 1.00,,"31,422763","36,507231","14,6"
14/01/2012 2.00,"2,420131",,,"14,6"
14/01/2012 3.00,"2,607962","23,753637","26,392118","14,6"
14/01/2012 4.00,"2,40207","24,477845","26,980957","14,6"
14/01/2012 5.00,"2,237719","19,531672","21,918861","14,6"
14/01/2012 6.00,"2,476119","13,684757","16,478062","14,6"
14/01/2012 7.00,"2,589902","12,32589","15,297816","14,6"
14/01/2012 8.00,"2,358725","9,409574","12,588436","14,6"
14/01/2012 9.00,"2,49418","8,833317","12,150058","14,6"
14/01/2012 10.00,"2,234107","11,028014","14,833499","14,6"
14/01/2012 11.00,"2,288288","10,20386","13,500209","14,6"
14/01/2012 12.00,"2,447222","9,004636","11,73373","14,6"
14/01/2012 13.00,"2,653115","10,041638","12,832268","14,6"
14/01/2012 14.00,"2,49418","8,515338","11,793389","14,6"
14/01/2012 15.00,"2,427356","8,700934","11,768748","14,6"
14/01/2012 16.00,"2,328022","8,793083","11,291461","14,6"
14/01/2012 17.00,"2,378592","10,390758","13,696051","14,6"
14/01/2012 18.00,"2,384011","15,295414","19,681572","14,6"
14/01/2012 19.00,"1,997512","13,207147","17,834698","14,6"
14/01/2012 20.00,"1,925268","11,483569","15,374338","14,6"
14/01/2012 21.00,"2,326217","12,237629","15,209621","14,6"
14/01/2012 22.00,"2,317186","10,250589","12,772605","14,6"
14/01/2012 23.00,"2,217852","15,800295","18,103172","14,6"
15/01/2012 0.00,"2,091427","23,208544","25,754009","14,6"
15/01/2012 1.00,"2,270228","18,797082","20,401402","14,4"
15/01/2012 2.00,"2,010154","14,538764","15,627247","14,4"
15/01/2012 3.00,"2,187149","12,229848","13,160401","14,4"
15/01/2012 4.00,"2,017378","13,713309","14,808856","14,4"
15/01/2012 5.00,"2,001123","8,227212","9,0451","14,4"
15/01/2012 6.00,"1,943329","8,38685","9,238349","14,4"
15/01/2012 7.00,"1,937912","16,628333","17,860638","14,4"
15/01/2012 8.00,"1,965003","15,710741","16,928113","14,4"
15/01/2012 9.00,"1,918045","22,976217","27,133993","14,4"
15/01/2012 10.00,"1,965003","17,876887","20,479221","14,4"
15/01/2012 11.00,"2,358725","10,345331","10,904964","14,4"
15/01/2012 12.00,"2,669369","10,650333","11,681851","14,4"
15/01/2012 13.00,"2,580871","9,195423","9,971141","14,4"
15/01/2012 14.00,"2,90777","7,583468","8,831099","14,4"
15/01/2012 15.00,"2,80663","7,290148","8,569111","14,4"
15/01/2012 16.00,"2,615187","7,168147","9,182581","14,4"
15/01/2012 17.00,"2,813855","7,976722","11,47563","14,4"
15/01/2012 18.00,"2,698266","11,948208","16,14474","14,4"
15/01/2012 19.00,"2,541138","12,986498","17,23809","14,4"
15/01/2012 20.00,"2,443611","13,365482","16,973505","14,4"
15/01/2012 21.00,"2,609768","23,978162","28,376508","14,4"
15/01/2012 22.00,"2,447222","24,492127","27,884951","14,4"
15/01/2012 23.00,"2,43458","21,488853","23,773539","14,4"
16/01/2012 0.00,"2,275646","21,873031","23,558229","14,4"
16/01/2012 1.00,,"16,184465","17,116174",12
16/01/2012 2.00,"2,259391",,,12
16/01/2012 3.00,"2,064336","6,633424","7,19302",12
16/01/2012 4.00,"2,219658","7,809298","8,416069",12
16/01/2012 5.00,"2,358725","7,247317","8,02957",12
16/01/2012 6.00,"2,22327","6,847574","7,717",12
16/01/2012 7.00,"2,167282","8,78919","9,561298",12
16/01/2012 8.00,"2,158252","14,114353","15,352289",12
16/01/2012 9.00,"2,069755","17,965137","19,829429",12
16/01/2012 10.00,"2,382205","10,569865","11,663693",12
16/01/2012 11.00,"2,268422","7,942977","8,161861",12
16/01/2012 12.00,"2,812049","7,177233","7,252682",12
16/01/2012 13.00,"2,884291","5,588638","5,584772",12
16/01/2012 14.00,"3,335809","7,510787","8,104793",12
16/01/2012 15.00,"3,417081","6,573721","7,251386",12
16/01/2012 16.00,"3,272596","7,923509","9,570376",12
16/01/2012 17.00,"2,752448","8,798277","12,208422",12
16/01/2012 18.00,"2,55378","14,349273","18,407961",12
16/01/2012 19.00,"2,443611","17,225349","20,829404",12
16/01/2012 20.00,"2,523077","9,139616","11,55734",12
16/01/2012 21.00,"2,300931","12,389484","14,363993",12
16/01/2012 22.00,"1,907208","13,892413","15,344506",12
16/01/2012 23.00,"2,28287","12,88527","13,715506",12
17/01/2012 0.00,"2,277452","18,111806","18,931939",12
17/01/2012 1.00,"2,0535","17,107244","17,646637","38,5"
17/01/2012 2.00,"1,867474","12,527058","12,655879","38,5"
17/01/2012 3.00,"1,775366","10,848908","10,882915","38,5"
17/01/2012 4.00,"2,127549","11,300568","11,403001","38,5"
17/01/2012 5.00,"2,042664","10,921584","11,126744","38,5"
17/01/2012 6.00,"2,03002","10,337549","10,406924","38,5"
17/01/2012 7.00,"2,039051","14,454399","15,480689","38,5"
17/01/2012 8.00,"2,237719","26,554449","39,810632","38,5"
17/01/2012 9.00,"2,174507","37,309906","51,934717","38,5"
17/01/2012 10.00,"2,387622","38,463722","49,709132","38,5"
17/01/2012 11.00,"2,217852","18,886634","21,374132","38,5"
17/01/2012 12.00,"2,127549","11,392714","12,22658","38,5"
17/01/2012 13.00,"2,463477","10,489394","10,549592","38,5"
17/01/2012 14.00,"2,700072","8,641234","8,658602","38,5"
17/01/2012 15.00,"2,83011","10,466041","10,548295","38,5"
17/01/2012 16.00,"2,969176","19,735435","21,706151","38,5"
17/01/2012 17.00,"3,057673","28,484382","32,139019","38,5"
17/01/2012 18.00,"2,945698","33,073659","38,823637","38,5"
17/01/2012 19.00,"2,680206","32,498704","36,489066","38,5"
17/01/2012 20.00,"2,927637","38,478003","44,445986","38,5"
17/01/2012 21.00,"2,840946","41,771999","49,320039","38,5"
17/01/2012 22.00,"2,615187","38,083443","42,343628","38,5"
17/01/2012 23.00,"2,712715","47,627995","53,666205","38,5"
18/01/2012 0.00,"2,295513","31,778396","33,576078","38,5"
18/01/2012 1.00,,"23,609566","24,471306","30,5"
18/01/2012 2.00,"2,170894",,,"30,5"
18/01/2012 3.00,"2,096845","17,003422","17,28478","30,5"
18/01/2012 4.00,"1,797038","12,665935","12,771309","30,5"
18/01/2012 5.00,"1,997512","9,778169","9,779189","30,5"
18/01/2012 6.00,"2,320798","9,246041","9,439381","30,5"
18/01/2012 7.00,"2,163669","10,991669","11,015206","30,5"
18/01/2012 8.00,"2,118519","15,584845","16,539021","30,5"
18/01/2012 9.00,"2,221464","17,994992","19,649165","30,5"
18/01/2012 10.00,"2,48515","16,38953","19,05126","30,5"
18/01/2012 11.00,"2,790375","14,676338","16,248499","30,5"
18/01/2012 12.00,"2,882485","15,066997","16,210889","30,5"
18/01/2012 13.00,"3,039612","11,438142","11,785608","30,5"
18/01/2012 14.00,"3,111856","10,728209","11,677958","30,5"
18/01/2012 15.00,"3,162426","10,03255","11,517134","30,5"
18/01/2012 16.00,"3,256341","10,333653","12,013876","30,5"
18/01/2012 17.00,"3,124498","11,543267","14,178525","30,5"
18/01/2012 18.00,"3,120886","21,13584","25,228744","30,5"
18/01/2012 19.00,"2,878873","40,910223","50,798589","30,5"
18/01/2012 20.00,"3,621167","60,801407","93,587081","30,5"
18/01/2012 21.00,"3,785519","62,160267","111,712308","30,5"
18/01/2012 22.00,"3,131722","56,667684","80,767775","30,5"
18/01/2012 23.00,"2,519465","37,954957","41,875398","30,5"
19/01/2012 0.00,"2,411102","28,384442","31,023633","30,5"
19/01/2012 1.00,"2,37498","20,122194","21,322259","42,700001"
19/01/2012 2.00,"2,109488","14,985225","15,63892","42,700001"
19/01/2012 3.00,"2,573648","15,018976","15,347101","42,700001"
19/01/2012 4.00,"2,356919","14,132521","14,780324","42,700001"
19/01/2012 5.00,"2,080591","13,030635","13,939883","42,700001"
19/01/2012 6.00,"2,376786","12,454382","13,728477","42,700001"
19/01/2012 7.00,"2,167282","17,011201","18,743878","42,700001"
19/01/2012 8.00,"2,239524","25,891232","30,582649","42,700001"
19/01/2012 9.00,"2,302737","31,639506","38,87939","42,700001"
19/01/2012 10.00,"2,461671","26,46749","32,578701","42,700001"
19/01/2012 11.00,"2,999879","18,305182","20,204255","42,700001"
19/01/2012 12.00,"3,111856","11,963781","12,584544","42,700001"
19/01/2012 13.00,"2,94931","10,909908","13,146136","42,700001"
19/01/2012 14.00,"2,844558","10,177912","12,532666","42,700001"
19/01/2012 15.00,"3,045031","11,856051","14,105896","42,700001"
19/01/2012 16.00,"2,947504","13,307074","15,527379","42,700001"
19/01/2012 17.00,"2,965564","18,531017","20,719158","42,700001"
19/01/2012 18.00,"3,048644","27,739411","30,935434","42,700001"
19/01/2012 19.00,"3,841507","40,514361","47,985463","42,700001"
19/01/2012 20.00,"3,090183","44,519598","50,763579","42,700001"
19/01/2012 21.00,"3,151589","44,474169","50,557331","42,700001"
19/01/2012 22.00,"3,003492","55,515166","64,524455","42,700001"
19/01/2012 23.00,"2,783152","43,247679","48,173527","42,700001"
20/01/2012 0.00,"2,566423","32,497402","35,691437","42,700001"
20/01/2012 1.00,,"27,19818","28,934199","26,1"
20/01/2012 2.00,"2,667562",,,"26,1"
20/01/2012 3.00,"2,732581","16,272717","17,19529","26,1"
20/01/2012 4.00,"2,33344","14,202614","15,148663","26,1"
20/01/2012 5.00,"2,400264","13,065676","14,162961","26,1"
20/01/2012 6.00,"2,335246","12,658143","13,578028","26,1"
20/01/2012 7.00,"2,405683","16,009245","17,667388","26,1"
20/01/2012 8.00,"2,515853","23,722489","26,783812","26,1"
20/01/2012 9.00,"2,318992","30,375389","35,796481","26,1"
20/01/2012 10.00,"2,510435","27,678417","31,879636","26,1"
20/01/2012 11.00,"2,947504","28,239091","33,817314","26,1"
20/01/2012 12.00,"3,39902","17,041056","17,928081","26,1"
20/01/2012 13.00,"3,175068","13,42389","14,310817","26,1"
20/01/2012 14.00,"2,998073","13,42389","14,507957","26,1"
20/01/2012 15.00,"3,090183","12,610122","14,170746","26,1"
20/01/2012 16.00,"2,83914","11,782084","13,605264","26,1"
20/01/2012 17.00,"2,880679","12,109137","14,239484","26,1"
20/01/2012 18.00,"3,034195","13,31746","15,867186","26,1"
20/01/2012 19.00,"2,895127","14,207802","16,692063","26,1"
20/01/2012 20.00,"3,01794","15,257781","18,524689","26,1"
20/01/2012 21.00,"3,055867","16,733459","20,206857","26,1"
20/01/2012 22.00,"2,878873","15,556293","19,092763","26,1"
20/01/2012 23.00,"2,651309","12,538735","15,140881","26,1"
21/01/2012 0.00,"2,848169","11,279798","13,875033","26,1"
21/01/2012 1.00,"2,788569","9,321317","11,642942","17,29999"
21/01/2012 2.00,"2,692848","10,388166","13,072208","17,29999"
21/01/2012 3.00,"2,633248","8,542594","11,495085","17,29999"
21/01/2012 4.00,"2,58629","9,00204","12,377028","17,29999"
21/01/2012 5.00,"2,557393","8,99685","12,699976","17,29999"
21/01/2012 6.00,"2,243137","9,205808","12,943806","17,29999"
21/01/2012 7.00,"2,284676","11,338204","15,157743","17,29999"
21/01/2012 8.00,"2,201598","13,137053","16,907362","17,29999"
21/01/2012 9.00,"2,134772","13,911884","17,931972","17,29999"
21/01/2012 10.00,"2,338859","11,031909","14,580589","17,29999"
21/01/2012 11.00,"2,158252","10,114317","12,836158","17,29999"
21/01/2012 12.00,"2,270228","9,288873","11,65202","17,29999"
21/01/2012 13.00,"2,541138","10,420612","12,545635","17,29999"
21/01/2012 14.00,"2,476119","8,774913","10,83752","17,29999"
21/01/2012 15.00,"2,510435","7,748295","9,869977","17,29999"
21/01/2012 16.00,"2,622412","7,998785","10,217565","17,29999"
21/01/2012 17.00,"2,804824","8,639936","10,960733","17,29999"
21/01/2012 18.00,"2,647696","14,067634","17,384647","17,29999"
21/01/2012 19.00,"2,768703","42,605228","49,654659","17,29999"
21/01/2012 20.00,"2,788569","49,181553","60,265207","17,29999"
21/01/2012 21.00,"2,682012","36,854371","42,701574","17,29999"
21/01/2012 22.00,"2,308156","32,764778","37,548676","17,29999"
21/01/2012 23.00,"2,279259","30,022376","33,314056","17,29999"
22/01/2012 0.00,"2,299125","27,671917","33,655157","17,29999"
22/01/2012 1.00,,"29,287767","33,412659","28,9"
22/01/2012 2.00,"1,954166",,,"28,9"
22/01/2012 3.00,"2,172701","19,995006","21,507724","28,9"
22/01/2012 4.00,"2,225076","18,881437","20,126437","28,9"
22/01/2012 5.00,"2,089621","16,276612","17,223823","28,9"
