,Regione Puglia,
,Ciapi,
Parm,SO2,NO2



01/01/2008 1.00,,
01/01/2008 2.00,,
01/01/2008 3.00,,
01/01/2008 4.00,,
01/01/2008 5.00,,
01/01/2008 6.00,,
01/01/2008 7.00,,
01/01/2008 8.00,,
01/01/2008 9.00,,
01/01/2008 10.00,,
01/01/2008 11.00,,
01/01/2008 12.00,,
01/01/2008 13.00,,
01/01/2008 14.00,,
01/01/2008 15.00,,
01/01/2008 16.00,,
01/01/2008 17.00,,
01/01/2008 18.00,,
01/01/2008 19.00,,
01/01/2008 20.00,,
01/01/2008 21.00,,
01/01/2008 22.00,,
01/01/2008 23.00,,
02/01/2008 0.00,,
02/01/2008 1.00,,
02/01/2008 2.00,,
02/01/2008 3.00,,
02/01/2008 4.00,,
02/01/2008 5.00,,
02/01/2008 6.00,,
02/01/2008 7.00,,
02/01/2008 8.00,,
02/01/2008 9.00,,
02/01/2008 10.00,,
02/01/2008 11.00,,
02/01/2008 12.00,,
02/01/2008 13.00,,
02/01/2008 14.00,,
02/01/2008 15.00,,
02/01/2008 16.00,,
02/01/2008 17.00,,
02/01/2008 18.00,,
02/01/2008 19.00,,
02/01/2008 20.00,,
02/01/2008 21.00,,
02/01/2008 22.00,,
02/01/2008 23.00,,
03/01/2008 0.00,,
03/01/2008 1.00,,
03/01/2008 2.00,,
03/01/2008 3.00,,
03/01/2008 4.00,,
03/01/2008 5.00,,
03/01/2008 6.00,,
03/01/2008 7.00,,
03/01/2008 8.00,,
03/01/2008 9.00,,
03/01/2008 10.00,,
03/01/2008 11.00,,
03/01/2008 12.00,,
03/01/2008 13.00,,
03/01/2008 14.00,,
03/01/2008 15.00,,
03/01/2008 16.00,,
03/01/2008 17.00,,
03/01/2008 18.00,,
03/01/2008 19.00,,
03/01/2008 20.00,,
03/01/2008 21.00,,
03/01/2008 22.00,,
03/01/2008 23.00,,
04/01/2008 0.00,,
04/01/2008 1.00,,
04/01/2008 2.00,,
04/01/2008 3.00,,
04/01/2008 4.00,,
04/01/2008 5.00,,
04/01/2008 6.00,,
04/01/2008 7.00,,
04/01/2008 8.00,,
04/01/2008 9.00,,
04/01/2008 10.00,,
04/01/2008 11.00,,
04/01/2008 12.00,,
04/01/2008 13.00,,
04/01/2008 14.00,,
04/01/2008 15.00,,
04/01/2008 16.00,,
04/01/2008 17.00,,
04/01/2008 18.00,,
04/01/2008 19.00,,
04/01/2008 20.00,,
04/01/2008 21.00,,
04/01/2008 22.00,,
04/01/2008 23.00,,
05/01/2008 0.00,,
05/01/2008 1.00,,
05/01/2008 2.00,,
05/01/2008 3.00,,
05/01/2008 4.00,,
05/01/2008 5.00,,
05/01/2008 6.00,,
05/01/2008 7.00,,
05/01/2008 8.00,,
05/01/2008 9.00,,
05/01/2008 10.00,,
05/01/2008 11.00,,
05/01/2008 12.00,,
05/01/2008 13.00,,
05/01/2008 14.00,,
05/01/2008 15.00,,
05/01/2008 16.00,,
05/01/2008 17.00,,
05/01/2008 18.00,,
05/01/2008 19.00,,
05/01/2008 20.00,,
05/01/2008 21.00,,
